,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
7913,s7914,Movie,Noxious 2,Kevin Parkinson,Bathsheba Nichole Adams,,,2021,18+,83 min,Action,Meet Kennedy a Vigilante a modern street warrior who is determined to rid the streets of criminals.,Prime Video
7915,s7916,Movie,Montana,Jennifer Leitzes,"Philip Seymour Hoffman, Kyra Sedgwick, Stanley Tucci, Robin Tunney, Robbie Coltrane, John Ritter, Ethan Embry",United States,,1998,R,96 min,"Action, Adventure, Comedy","A hit woman and her sickly boyfriend try to find out who's plotting to kill her boss.",Prime Video
7916,s7917,Movie,Max and Me,Claire Andrew,"Matthew Erick White, Lily Bleu Andrew, Mathew Odette, Grant Anstine, Melissa Ponzio",,,2020,13+,104 min,"Drama, Romance","A coming of age story about an awkward teenage boy who falls in love with the girl next door, who he soon discovers passed away the year before from Cystic Fibrosis, and he's in love with a ghost.",Prime Video
7917,s7918,Movie,Madhoshi,Anil Sharma,"John Abraham, Bipasha Basu, Priyanshu Chatterjee, Dolly Bindra, Anang Desai, Smita Jaykar, Dinesh Kaushik, Shweta Tiwari",,,2004,13+,123 min,"Arts, Entertainment, and Culture, Drama, Suspense","Despite being engaged to Arpit, Anupama falls in love with Aman, a stranger. However, when her family members decide to meet him, they are shocked to discover that a person named Aman does not exist.",Prime Video
7918,s7919,Movie,Lake Michigan Monster,Ryland Brickson Cole Tews,"Ryland Brickson Cole Tews, Erick West, Beulah Peters, Daniel Long",,,2019,16+,78 min,"Action, Comedy, Horror","On the shores of Lake Michigan, Captain Seafield enlists a crew of misfits in a bid to slay the hellish monster that prowls the depths. But as his obsession with exacting revenge on the creature that killed his father threatens to consume him, can weapons expert Sean Shaughnessy, sonar whiz Nedge Pepsi and N.A.V.Y. (Nautical Athletes and adVenture Yunit) officer Dick Flynn hold the show together?",Prime Video
7919,s7920,Movie,Konga,John Lemont,,,,1961,7+,90 min,Science Fiction,A London botonist returns from Africa with a small chimpanzee. After injecting the animal with a serum extracted from a carnivorous plant the once docile chimp goes on a rampage throughout London.,Prime Video
7920,s7921,Movie,Henri,Simon Shore,Kara Bowman,,,1994,13+,59 min,Drama,"Henrietta Begley is 10 years old and plays the accordion like an angel. When she wins a place at a Belfast music festival, she knows just what to perform - her father's favorite Orange march. Billeted with the Dougans in their high-rise flat off the Falls Road, however, she is introduced to a different culture and begins to doubt her choice.",Prime Video
7921,s7922,Movie,Fist of the Red Dragon,"Chin-Chung Chan, Woo-Ping Yuen","Donnie Yen, Yuk Wong, Dickson Ga-Sing Lee",,,1993,R,91 min,Action,"Action-packed with Donnie Yen kicking his adversaries in the role of ""Beggar Su"". A young Beggar Su getting addicted to opium and manipulated by a scheming imperial prince to fight against WFH and assassinate a righteous general. As expected, Beggar Su repents and gangs up with WFH against the prince in a climactic battle. Guess who you have helping the prince, the White Lotus sect of course...",Prime Video
7922,s7923,Movie,"Fahim Anwar: There's No Business Like Show Business",Aristotle Athiras,Fahim Anwar,,,2017,18+,65 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Pigeons, NBA Jam, an audition gone wrong. Fahim Anwar displays some of the smartest stupid material with moments of poignancy in his first one hour special. Join him on the quest to make his parents less disappointed.",Prime Video
7923,s7924,Movie,Eight Hours from Paris,Philippa Lowthorpe,"Tom Higgins, Julia Ford, Angela Walsh",,,1997,16+,75 min,"Drama, Romance","Sheila is stuck in a marriage that has lost its sparkle. Janet cannot wait to marry Colin, but he is already married - to his job... Beneath the humdrum surface of middle England, life seethes with secrets and dramas. The railway town of Crewe is no exception. This movie blends local people with actors in a humorous and touching portrait.",Prime Video
7924,s7925,Movie,Dhilluku Dhuddu 2,Rambhala,"Santhanam, Shritha Sivadas, Deepti, Rajendran, Bipin, Urvashi",,,2019,13+,111 min,Horror,"In a bid to escape from Viji's antics, his neighbours lure him to fall in love with Maya. However, everything turns upside down when he realises that a ghost is protecting Maya.",Prime Video
7925,s7926,Movie,Crooked Arrows,Steve Rash,"Brandon Routh, Gil Birmingham, Crystal Allen",,,2012,PG-13,105 min,Drama,A story centered on a Native American lacrosse team making its way through a prep school league tournament.,Prime Video
7926,s7927,Movie,Crawl,Paul China,"George Shevtsov, Bob Newman, Georgina Haig, Baz McAlister, Lauren Dillon, Lynda Stoner, William Garvey, Pennyanne Lace, Paul Holmes, Catherine Miller, Andy Barclay, Paul Bryant, John Rees-Osborne",,,2011,18+,81 min,Horror,"A seedy bar owner hires a mysterious Croatian to commit murder, but a planned double-crossing backfires when a young waitress is taken hostage. A suspenseful, yet darkly humorous chain of events builds to a bloodcurdling climax.",Prime Video
7927,s7928,Movie,Closure,Steven Jacobson,"Kenny Wormald, Rachele Brooke Smith, Sarah Jayne Jensen, Ethan Stiefel, Peter Gallagher",,,2008,18+,80 min,Drama,"A parable of rebirth, in which a middle class couple are subjected to an horrific assault, and embark on a spree of random violence themselves in an attempt to allow themselves to recover by negating their own consciences.",Prime Video
7928,s7929,Movie,Army Of One,Stephen Durham,"Ellen Hollman, Matt Passmore, Geraldine Singer, Gary Kasper, Cam Bowen, Stephen Dunlevy",,,2020,16+,87 min,"Action, Drama, Suspense","Out hiking, Special Forces Brenner Baker and her husband stumble upon an illegal drug compound. The drug dealers capture them, kill her husband, and leave her for dead. They should have made sure they finished the job. Now, 1st Lieutenant Brenner Baker of the Army's 75th Ranger Division is on a one-woman killing mission carving up everyone in her path until there is only one person standing, her.",Prime Video
7930,s7931,Movie,Absence of The Good,John Flynn,"Stephen Baldwin, Tyne Daly, Allen Garfield",,,1999,R,99 min,"Action, Suspense","Salt Lake City homicide detective Caleb Barnes is under increasing pressure from all sides to crack a string of serial killings that have been terrorizing the city. At the same time, Barnes' home life is beginning to crumble in the wake of his son's accidental death. Will he solve the killings before the stress tears him apart?",Prime Video
7931,s7932,Movie,A Perfect Day,Peter Levin,"Rob Lowe, Frances Conroy, Paget Brewster, Christopher Lloyd, Jude Ciccolella, Kevin Dunn, Rowena King, Mike Pniewski, Larry King",,,2006,13+,91 min,Drama,A family man and suddenly-successful author encounters a mystic stranger who warns him he has only forty more days to live. Based on a novel by Richard Paul Evans.,Prime Video
7932,s7933,Movie,Welcome The Stranger,Justin Kelly,"Abbey Lee, Caleb Landry Jones, Riley Keough, Rosemary Howard, John Clofine",,,2018,R,94 min,"Drama, Suspense","Alice unexpectedly shows up at her artist brother Ethan's home hoping to reconnect after an extended separation. He questions her motives, and before long, things spiral out of control as Alice begins having strange visions and Ethan's mysterious girlfriend Misty suddenly arrives.",Prime Video
7933,s7934,Movie,Unmaad,Shahid Kabeer,Manisha Mondal,,,2018,13+,125 min,Drama,Shankar an influential person who has his team of goons working for him as Cow Protectors who beat every person they see with a dairy animal and confiscate that animal.,Prime Video
7934,s7935,Movie,The Witch of Kings Cross,Sonia Bible,,Australia,,2020,16+,75 min,Documentary,"Allegations of satanic rituals, obscene art and sex orgies in 1950s Sydney. Inspired by the work of Aleister Crowley, bohemian artist Rosaleen Norton advocated a pantheist vision of witchcraft, and a sexual magic freed from religious and moral rules. Eventually the relentless scandals led to the downfall of her high society lover.",Prime Video
7935,s7936,Movie,The Entitled,Aaron Woodley,"Ray Liotta, Kevin Zegers, Victor Garber, Laura Vandervoort, Dustin Milligan, Devon Bostick, Tatiana Maslany",,,2011,R,91 min,"Action, Adventure, Suspense","With no job security and a bleak future, Paul Dynan (Kevin Zegers) plans the perfect crime to help his struggling family extort a fortune from three wealthy men (including Ray Liotta, Victor Garber).",Prime Video
7936,s7937,Movie,The Brightons,Akin Tijani Balogun,Kalu Ikeagwu Scarlet Gomez Bukky Thomas,,,2021,16+,89 min,Drama,"The Brightons look like a perfect family but in their perfection lies some imperfections that threatens to rip them apart. From an age long rift between two sisters, an old admirer seeking revenge for crimes never committed, a child in desperate need of attention, acceptance and affection, to one who is about to loose himself in his journey of self-discovery.",Prime Video
7937,s7938,Movie,The American,Paul Unwin,"Matthew Modine, Diana Rigg, Aisling O'Sullivan, Paul Hickey, Brenda Fricker",,,1998,16+,87 min,Drama,"Paris, the 1870s. A wealthy young American, Newman, arrives in Paris looking for a wife and a cultural education. He falls in love with Claire, the daughter of a formidable French family from the ancient regime. The war of class and money begins.",Prime Video
7938,s7939,Movie,The Aggression Scale,Steven C. Miller,"Ray Wise, Dana Ashbrook, Derek Mears, Ryan Hartwig, Fabianne Therese",,,2012,R,85 min,"Action, Adventure, Suspense","Four heavily armed hitmen and two unusual teenagers go to war over $500,000 of stolen cash.",Prime Video
7939,s7940,Movie,Silukkuvarupatti Singam,Chella Ayyavu,"Vishnu Vishal, Regina Cassandra, P. Ravi Shankar, Anandaraj, Yogi Babu, Karunakaran",,,2018,13+,127 min,"Action, Comedy","Sathyamoorthy, a carefree police officer who is not enthusiastic about his job, is forced to change his attitude after he accidentally arrests a man from a pub, who happens to be a gangster.",Prime Video
7940,s7941,Movie,"Roger Corman's Operation Rogue",Brian Clyde,"Mark Dacascos, Sofia Pernas, Treat Williams, Joe Suba, Billy Camptbell",,,2014,R,88 min,"Action, Suspense","Deep in the jungles of Southeast Asia, a terrorist organization has stolen materials to create a dangerous chemical bomb.",Prime Video
7941,s7942,Movie,Once Upon a Time in China IV,Bun Yuen,"Wenzhuo Zhao, Jean Wang, Siu Chung Mok, Xin Xin Xiong, Billy Chow",,,1993,16+,97 min,Action,Wong Fei Hung must deal with both foreign threats and the nationalist Red Lantern Society in this continuation of the popular kung fu series.,Prime Video
7942,s7943,Movie,On Strike For Christmas,Robert Iscove,"Daphne Zuniga, David Sutcliffe, Victor Zinck Jr., Evan Williams, Chelah Horsdal, Julia Duffy, Olivia Cheng, Ingrid Rogers, Evan Williams Mark, Lisa Durupt",,,2010,13+,86 min,"Comedy, Drama","Joy Robertson goes ""on strike for Christmas"" because her husband and sons are wrapped up in their own pursuits and providing no help whatsoever with the many Christmas preparations.",Prime Video
7943,s7944,Movie,Lovesick,Tyson Caron,"Jacob Tierney, Jessica Pare, Jay Baruchel, Ali Tataryn, Fred Penner, Sarah Constible",,,2017,16+,96 min,Romance,"Dash is 33, broke, depressed and still in love with his ex, Lauren, who suddenly gets engaged. It all seems hopeless until he meets Nora - a spontaneous and unforgettable woman. But timing is everything, and Nora's not going to wait around.",Prime Video
7944,s7945,Movie,Lost Horizon,Charles Jarrott,"Peter Finch, Liv Ullmann, Sally Kellerman, George Kennedy, Michael York, Olivia Hussey, Bobby Van, James Shigeta, John Gielgud",,,1973,13+,138 min,"Action, Drama, Science Fiction","While escaping war-torn China, a group of Europeans crash in the Himalayas, where they are rescued and taken to the mysterious Valley of the Blue Moon, Shangri-La.",Prime Video
7945,s7946,Movie,Lakshmi,A. L. Vijay,"Prabhu Deva, Ditya Bhande, Aishwarya Rajesh, Salman Yusuff Khan, Karunakaran",,,2018,ALL,122 min,Music Videos and Concerts,"Lakshmi dreams of winning a national level dance competition but is scared to participate as her mother despises dancing. However, things take a turn when she meets Krishna, a cafe owner.",Prime Video
7946,s7947,Movie,Lake Placid: The Final Chapter,Don Michael Paul,"Robert Englund, Elisabeth Rohm, Yancy Butler, Poppy Lee Friar, Daniel Black, Jonas Talkington, Paul Nicholls, Caroline Ford, Dan Black, Jeff Stewart, Sewell Whitney, Elena Boeva, Benedict Smith, Scarlett Byrne, Ako Mitchell, Peter Ladjev, Kitodar Todorov, Marina Gerganova, Terry Randall, Zara Dimitrova, Borisa Tutundjieva",,,2012,R,90 min,Horror,"A rogue game warden breaks out her guns after the schemes of an obsessed poacher lands a group of high school students into the midst of the man-eating crocodile ""nature preserve.""",Prime Video
7947,s7948,Movie,Kanarie,Christiaan Olwagen,"Schalk Bezuidenhout, Germandt Geldenhuys, Gérard Rudolf, Jacques Bessenger, Hannes Otto",,,2019,16+,129 min,"Arthouse, Arts, Entertainment, and Culture","A coming-of-age war musical about a small town boy serving his compulsory two year military training in the South African Defense Force Choir and Concert group - known as the 'Canaries'- during the height of the Apartheid regime.",Prime Video
7948,s7949,Movie,I Love You Phillip Morris,"Glenn Ficarra, John Requa","Jim Carrey, Ewan McGregor, Leslie Mann, Rodrigo Santoro",,,2010,R,98 min,Comedy,"Jim Carrey stars in the outrageously funny true story of a spectacularly charismatic con man's journey from small-town businessman to flamboyant white-collar criminal, who repeatedly finds himself in trouble with the law and on the lam - all in the name of love.",Prime Video
7949,s7950,Movie,Hell At My Heels,Brett Kelly,"Mac Dale, Phil Dukarsky, Christine Emes",,,2012,PG,76 min,Western,"Two men are chained together and left to die in the unforgiving, scorching desert sun. With revenge on their minds, they are forced to overcome the elements so that they can kill the sadistic scoundrel that left them to die.",Prime Video
7951,s7952,Movie,Fabulous Bagel Boys,John Alexander,"Denis Lawson, Michael French, Alex Norton, Zoe Eeles",,,2001,16+,58 min,Drama,"Detective Inspector Morris Rose is a policeman who relies on wry cynicism and blunt speech to get things done. How will he cope with the arrival of Detective Sergeant Murchison, a young high-flyer from the Metropolitan Police Force? Together, they must solve the mysterious disappearance of a local woman.",Prime Video
7952,s7953,Movie,"Clive Barker's The Plague",James Toback,"Elijah Wood, Robert Downey Jr., Brooke Shields, Ben Stiller",,,2006,18+,88 min,Horror,"Plague is an intense horror film starring James Van Der Beek (Varsity Blues, TV's ""Dawson's Creek) and Dee Wallace Stone (The Howling, E.T. The Extra-Terrestrial). All hell breaks loose when the children of the world, who had mysteriously fallen into a coma, awaken ten years later possessing otherworldly powers to wage an unholy battle against all adults.",Prime Video
7953,s7954,Movie,Barsaat Ki Ek Raat,Shakti Samanta,"Amitabh Bachchan, Rakhee Gulzar, Amjad Khan, Utpal Dutt, Sujit Kumar, Prema Narayan, Asit Kumar Sen, Abhi Bhattacharya, Tarun Ghosh, Subroto Mahapatra, Ajay Verekar, Chandrashekhar",,,1981,ALL,143 min,"Drama, Romance, Suspense","Barsaat Ki Ek Raat Is A Bollywood Romantic Thriller Movie, Directed By Shakti Samanta, Starring Amitabh Bachchan, Raakhee, Amjad Khan And Utpal Dutt In The Lead Roles. Rajini, A Blind Woman, Marries Abhijit, An Inspector, After He Puts A Violent Thug Named Kaaliram Behind Bars. However, Their Married Life Later Turns Into A Nightmare When Kaaliram Is Released.",Prime Video
7954,s7955,Movie,Barrabas,Richard Fleischer,"Anthony Quinn, Silvana Mangano, Katy Jurado, Douglas Fowley, Arthur Kennedy, Harry Andrews, Vittorio Gassman, Ernest Borgnine, Sharon Tate, Jack Palance, Valentina Cortese, Michael Gwynn",,,1962,13+,138 min,"Drama, Special Interest","Barabbas, the criminal that Pontius Pilate induced the populace to vote to set free, so that Christ could be crucified, is haunted by the image of Jesus for the rest of his life.",Prime Video
7955,s7956,Movie,A Chinese Ghost Story,Siu-Tung Ching,"Leslie Cheung, Joey Wang, Wu Ma, Wai Lam, Siu-Ming Lau",,,1987,16+,96 min,"Action, Horror, Science Fiction","After a string of bad luck, a debt collector has no other choice than to spend the night in a haunted temple, where he encounters a ravishing female ghost and later battles to save her soul from the control of a wicked tree demon.",Prime Video
7956,s7957,Movie,The Torture Chamber of Dr. Sadism,Harald Reinl,"Lex Barker, Karin Dor, Christopher Lee, Carl Lange, Christiane Rücker, Vladimir Medar, Dieter Eppler",,,1967,16+,80 min,"Horror, Suspense","In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.",Prime Video
7957,s7958,Movie,The Last Time,Michael Caleo,"Michael Keaton, Brendan Fraser, Amber Valetta, Daniel Stern",,,2006,R,97 min,Drama,"A salesman rediscovers a lust for life after falling for the fiancée of his new business partner, a Midwest transplant finding his footing in New York City.",Prime Video
7958,s7959,Movie,Teary of love,Emeka Ukaegbu,Ngozi Nwaneto Frank Echeben Joy Ini,,,2021,16+,77 min,"Drama, Romance","She sacrificed her life for the love of family, restricting all her biological children from her corps, living an under aged grandson with a multi-million inheritances, did she really die? His life is in danger and who will spare him?",Prime Video
7959,s7960,Movie,Solace,Tchaiko Omawale,"Hope Olaide Wilson, Chelsea Tavares, Luke Rampersad, Sydney Bennett, Glynn Turman, Lynn Whitfield",,,2019,16+,87 min,"Drama, Young Adult Audience","A 17 year-old orphan is shipped off to her estranged grandmother and she plots her escape while navigating a foreign environment, new friendships and a hidden eating disorder.",Prime Video
7960,s7961,Movie,Shutterspeed,Mark Sobel,"Steve Borden, David Lovgren, Daisy Fuentes, Garry Chalk, Garwin Sanford, Mike Dopud, Mackenzie Gray, Tyron Leitso, Garvin Cross, Gerard Plunkett",,,2000,16+,87 min,Action,"A renegade Los Angeles cop is forced to seek the help of his estranged brother, a homicide detective, when his model fiancee and a photographer friend are kidnapped. The two must put aside their differences to avenge a dead friend and rescue Riley's fiancee.",Prime Video
7961,s7962,Movie,Pink Floyd - The Making Of The Dark Side Of The Moon (Classic Album),Matthew Longfellow,"Roger Waters, David Gilmour, Nick Mason",,,2003,16+,49 min,Documentary,A detailed look at the production of the biggest album in the history of progressive rock and one of the best-selling albums of all time.,Prime Video
7962,s7963,Movie,PARASAKTHY,Kani arasu,"Kishan pillai, Shalini, Thuraj",,,2021,18+,25 min,"Action, Drama","a drunkyard father which living in caste system, try to save his kids being abuse by high caste people",Prime Video
7963,s7964,Movie,Painkiller,Mark Savage,"Michael Pare, Bill Oberst Jr., Tom Parnell, Kristina Beringer, Khalimah Gaston, Scot Scurlock",,,2020,18+,86 min,"Action, Drama, Suspense","In the midst of America's deadly opioid epidemic, an unlikely anti-hero emerges. After losing his daughter to a drug overdose, a broken father begins a vigilante campaign targeting doctors and pharmaceutical executives. Teaming up with a rogue cop, they set out to dismantle this network of white-collar criminals that continue to take lives and devastate families.",Prime Video
7964,s7965,Movie,Nuttiest Nutcracker,Harold Harris,"Jim Belushi, Phyllis Diller, Cheech Marin, Cam Clarke, Debi Derryberry, Jim Cummings, Tress MacNeille, Jeff Bennett",,,1999,G,48 min,"Action, Animation","The timeless story of ""The Nutcracker"" told from the perspective of vegetables.",Prime Video
7965,s7966,Movie,Murder in Paradise,Fred Walton,"Kevin Kilner, Maggie Han, Mako Capt., Yuji Okumoto, John Pleshette, Cary-Hiroyuki Tagawa, Barbara Carrera, Kari Lizer, James Pax",,,1990,13+,95 min,"Action, Suspense","A stressed-out, big-city cop seeks refuge in Hawaii, only to become embroiled in a serial murder case that appears to be identical to his last case in New York City.",Prime Video
7966,s7967,Movie,Method to the Madness of Jerry Lewis,Gregg Barson,"Jerry Lewis, Alec Baldwin, Chevy Chase, Eddie Murphy, Carl Reiner, Quentin Tarantino, Jerry Seinfeld, Billy Crystal, Carol Burnett, Richard Lewis",,,2013,ALL,116 min,"Comedy, Documentary","A look at a true living legend, Jerry Lewis. Featuring some of Hollywood's funniest stars including: Alec Baldwin, Chevy Chase, Eddie Murphy, Carl Reiner, Jerry Seinfeld, and more.",Prime Video
7967,s7968,Movie,"Joan Collins and Richard Egan in ""Esther and the King"" - A classical biblical epic!",Raoul Walsh,"Joan Collins, Richard Egan, Denis O'Dea, Sergio Fantoni, Rik Battaglia, Renato Baldini, Gabriele Tinti, Rsalba Neri",,,1960,13+,109 min,"Action, Drama","Joan Collins stars as Esther in this melodramatic colorful Biblical story. The setting is Persia in the fourth century B.C., as Esther comes to the attention of the recently widowed King Ahasuerus. Before the King can pair off with Esther and defeat the villainous Haman, there are several intervening adventures and an additional, attractive woman who competes for attention.",Prime Video
7968,s7969,Movie,ISIS-Enemies of Humanity,Yuvraj Kumar,"Manon Faure, Yuvraj Kumar, Rahul Dev, Rashid Naz",,,2017,18+,122 min,"Action, Suspense","The Film shows in detail functioning of ISIS, which is a terrorist group playing havoc all across the globe. It exposes the commanders of an ISIS camp, who indoctrinate the youth for violent acts of terror in the form of Armed Jihad, Sleeper Cells, Suicide Bombers, and Lone Wolf Attackers. The film counters this violent ideology and provides a practical peaceful solution.",Prime Video
7969,s7970,Movie,I am woman,David Skato,"Elisha Roberts, Larry Johnson",,,2012,18+,76 min,Drama,When Josie moves in with her foster family the husband takes a special interest in her. Who can you really trust?,Prime Video
7970,s7971,Movie,"For Pete's Sake",Peter Yates,"Barbra Streisand, Michael Sarrazin, Estelle Parsons, Anne Ramsey, Vincent Schiavelli",,,1974,PG,90 min,Comedy,"A housewife tries to finance her cab-driving husband's education.",Prime Video
7971,s7972,Movie,Fair Play,Andrea Sedlackova,"Judit Bardos, Anna Geislerová, Eva Josefíková, Ondřej Novák, Roman Zach, Igor Bareš, Jiří Wohanka, Ondřej Malý, Taťjana Medvecká",,,2014,13+,99 min,"Drama, Sports","Czechoslovakia in the 1980, young and talented sprinter Anna is selected for the national team and starts training for the Olympics. The team starts a secret medical programme which includes anabolic steroids. Her performance improves, but, after a collapse, she decides to quit using doping, even though her mother is worried that she might not achieve their only chance to escape the Iron Curtain.",Prime Video
7972,s7973,Movie,Eternal Beauty,Craig Roberts,"Sally Hawkins, David Thewlis, Billie Piper, Penelope Wilton, Morfydd Clark, Robert Pugh, Alice Lowe, Robert Aramayo",,,2020,18+,94 min,"Comedy, Romance","When Jane (Sally Hawkins) is dumped at the altar she has a breakdown and spirals into a chaotic world, where love (both real and imagined) and family relationships collide with both touching and humorous consequences.",Prime Video
7973,s7974,Movie,Death Flight,David Lowell Rich,"Peter Graves, Burgess Meredith, Barbara Anderson, Billy Crystal, Regis Philbin",,,1977,16+,93 min,"Action, Drama","On its maiden flight, the crew of America's first supersonic transport learns that it may not be able to land, due to an act of sabotage and a deadly flu on-board.",Prime Video
7974,s7975,Movie,American Virgins,Jason Wan Lim,"Joe Perry, Joshua Murdoch, Andrew Phung, Derek Losoncy",,,2014,18+,93 min,Comedy,"Three best friends are in for the greatest night of their lives. Follow Joey (Joe Perry) and his two buddies as they set out on a crazy hormone-driven adventure to score the woman of Joey's dreams.",Prime Video
7975,s7976,Movie,A Chinese Ghost Story II,Siu-Tung Ching,"Leslie Cheung, Joey Wang, Michelle Reis, Jacky Cheung, Wu Ma",,,1990,16+,103 min,"Action, Comedy, Science Fiction",A Chinese Ghost Story II Chinese 倩女幽魂 II人間道 is a 1990 Hong Kong romantic comedy-horror film directed by Ching Siu-tung and produced by Tsui Hark. It is the sequel to A Chinese Ghost Story and is followed by A Chinese Ghost Story III.,Prime Video
7976,s7977,Movie,Young Frankenstein,Mel Brooks,"Marty Feldman, Danny Goldman, Liam Dunn, Cloris Leachman, Teri Garr, Gene Hackman, Peter Boyle, Kenneth Mars, Leon Askin, Arthur Malet, Richard Roth, Lou Cutell, Madeline Kahn, Oscar Beregi, Gene Wilder, Richard Haydn",,,1974,PG,106 min,Comedy,"Director Mel Brooks' comic spoof of the Frankenstein (that's 'Fronk-en-steen') films is a comedy classic! Featuring Teri Garr, Madeline Kahn, Cloris Leachman, Gene Hackman and Peter Boyle as The Monster.",Prime Video
7977,s7978,Movie,Winter Night in Gagra,Karen Shakhnazarov,"Fyodor Dunayevsky, Anastasiya Nemolyaeva, Oleg Basilashvili",,,1985,13+,85 min,"Arts, Entertainment, and Culture, Comedy, Drama","A young romantic loves step dance but there is only one person who knows this forgotten art. Beglov was a step dance super star back in 50s but as step became unpopular he lost everything. He hates even this word - 'chechotka' (step dance). But somehow the young man convinces him to become his coach and manager.",Prime Video
7978,s7979,Movie,Winning Of The West,George Archainbaud,"Gene Autry, Champion, Gail Davis",,,1953,13+,58 min,Western,"Gene Autry protects a publisher and printer from some crooks who are using Indian raids to cover their bandit activities. When Gene's brother kills the publisher, Gene's integrity is in question.",Prime Video
7979,s7980,Movie,Win By Fall,Chris Nickin,"Rick Dawson, Kirstie Munoz, Dan Severn",,,2012,16+,85 min,Drama,"Scott Reynolds is the state's best 152-pound wrestler. Ryan, the team's 171-pound varsity wrestler, breaks his leg and Coach Winters moves Scott up to the 171-pound division. If Scott wants to go to college, he needs a scholarship. If he wants a scholarship, he must win!",Prime Video
7980,s7981,Movie,Where The Day Takes You,Marc Rocco,"Laura San Giacomo, Dermot Mulroney, Robert Knepper, Sean Astin, Balthazar Getty, Will Smith, James Le Gros, Ricki Lake, Chritian Slater, Alyssa Milano, Adam Baldwin, Lara Flynn Boyle, Kyle MacLachlan, Rachel Ticotin, David Arquette",,,1992,R,103 min,"Drama, Suspense","King is a young man, but he's already a veteran of life on the streets of Los Angeles. The leader of a group of runaways, King acts as a mentor to troubled kids such as gay hustler Little J and junkie Greg.",Prime Video
7981,s7982,Movie,Wagon Team,George Archainbaud,"Gene Autry, Champion, Gail Davis",,,1952,13+,62 min,Western,"Gene Autry jails himself to work on the suspected thief of an Army payroll, who escapes, but Gene catches up with him at the medicine show. It's a showdown when Gene goes after the missing payroll.",Prime Video
7982,s7983,Movie,Vivandière,James R. Temple,"Robin Black, Mikyla Bordner, Dallan Starks",,,2021,16+,57 min,Drama,"Two young women from both sides of the Civil War volunteer as battlefield nurses, facing down scornful commanders and murderous war criminals to accomplish their hazardous duty.",Prime Video
7983,s7984,Movie,Veerathirumagan,A. C. Tirulokchandar,"C. L. Anandan, Sachu, E. V. Saroja",,,1962,ALL,156 min,Romance,"Ravindran gets caught in a complex chain of events when he loses his foster father. He must succeed the throne from Nagu, the king and the killer of the former king.",Prime Video
7984,s7985,Movie,Vasanthi,Chitralaya Gopu,"Mohan, Madhuri, Devilalitha, Manorama, S. S. Chandran, Vinu Chakravarthy",,,1988,ALL,126 min,Drama,"A man is arrested for stealing at a very young age. Upon being released from the prison, he learns about his orphaned sister and circumstances force him to become a habitual offender.",Prime Video
7985,s7986,Movie,Thy Neighbor,George A. Johnson,"Dave Payton, Jessica Koloian, Nathan Clarkson",,,2018,16+,94 min,"Drama, Suspense","A hotshot young author becomes the pastor of a small town church with big dreams of changing the world, but things change when he grows suspicious that his neighbor may be a threat to his family's safety.",Prime Video
7986,s7987,Movie,The Waiting List,Mike Vogel,"Amanda Charr, Jayme S. Hall, Audrey Walker, Bryce Flint-Sommerville, Teresa Decher, Mercedes Rose",,,2009,18+,81 min,Comedy,"Inspired by real events, The Waiting List is a foul-mouthed, sex-obsessed, back-stabbing comedy about preschool enrollment. New parents are forced to spend the night in a classroom to reserve a spot at a prestigious preschool – but there aren't enough spots for everyone to get in. This indie gem from 2009 was hailed as ""The Breakfast Club meets Clerks with parental angst.""",Prime Video
7987,s7988,Movie,The Scarlet Pirate,Jon Silver,"Vijay Sarathi, Bri Fitzpatrick, Clayton Margeson, Ashton Swinford, Mike Jimerson",,,2020,16+,75 min,Comedy,"A very silly, ultra-low budget pirate romp, lampooning tyrants and inept leaders. This salty tale follows wacky pirate characters struggling to organize a mutiny and a young hero who's torn between the riches of a pirate career and following his moral compass.",Prime Video
7988,s7989,Movie,The Rocket,Richard Blake,"Brady Tutton, Richard Blake, Dawn Holt Lauber, Carl Ciske",,,2020,7+,87 min,"Drama, Sports","With grand expectations from his father and the local community, a high school football star's entire future is suddenly lost, and he must find a new way to push towards greatness.",Prime Video
7989,s7990,Movie,The Privileged,Leah Walker,"Sam Trammell, Joshua Close, Laura Harris, Lina Roessler",,,2013,18+,79 min,"Drama, Suspense","Richard, a promising young lawyer at a prestigious firm, has the perfect future mapped out. However, a costly mistake with a client has put it all at risk. In a desperate attempt to save his job, Richard and his wife spend the weekend at the cottage of a senior partner. The couple is quickly seduced by their hosts' lavish lifestyle but it is clear that something ominous lies below the surface.",Prime Video
7990,s7991,Movie,The Princess and The Marine,Mike Robe,"Marisol Nichols, Mark-Paul Gosselaar, Navi Rawat",,,2001,7+,89 min,"Drama, Romance","Based on a true story about the forbidden love between Jason Johnson, a U.S. Marine, and Meriam Al-Khalifa, a Bahraini Princess.",Prime Video
